id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,falha_desgaste_ferramenta,falha_dissipacao_calor,falha_potencia,falha_tensao_excessiva,falha_aleatoria
M20195,M,303.4,309.8,90.0,1483.0,53.0,68.0,0,0,0,0,0,0
L56076,L,297.4,308.9,90.0,1483.0,21.5,131.0,0,0,0,0,0,0
L56226,L,297.4,308.4,90.0,1560.0,35.1,67.0,0,0,0,0,0,0
M19115,M,302.5,311.0,90.0,1387.0,40.2,101.0,0,0,0,0,0,0
M22550,M,300.5,311.6,90.0,1577.0,37.2,94.0,0,0,0,0,0,0
L50731,L,301.8,310.9,90.0,1699.0,30.4,54.0,0,0,0,0,0,0
L51335,L,299.6,311.0,90.0,1370.0,48.4,174.0,0,0,0,0,0,0
L56256,L,297.2,308.1,90.0,1566.0,36.0,152.0,0,0,0,0,0,0
L49768,L,299.0,308.7,90.0,1521.588947810716,28.6,94.0,0,0,0,0,0,0
L51401,L,301.9,310.6,90.0,1467.0,39.7,94.0,0,0,0,0,0,0
L50252,L,300.0,309.0,90.0,1314.0,58.2,114.0,0,0,0,0,0,0
L53312,L,299.6,311.1,90.0,1430.0,42.5,20.0,0,0,0,0,0,0
L49181,L,298.4,308.2,90.0,1483.0,38.3,0.0,0,0,0,0,0,0
M17017,M,299.4,309.0,90.0,1939.0,42.9,204.0,0,0,0,0,0,0
L49188,L,298.6,308.3,90.0,1452.0,42.0,28.0,0,0,0,0,0,0
L50862,L,302.1,311.2,90.0,1550.0,34.8,108.0,0,0,0,0,0,0
H29595,H,298.2,308.0,90.0,1429.0,51.3,141.0,0,0,0,0,0,0
H34299,H,303.8,312.6,90.0,1457.0,39.8,175.0,0,0,0,0,0,0
M21701,M,301.1,311.2,90.0,2089.0,18.9,208.0,0,0,0,0,0,0
L49094,L,298.0,307.7,90.0,1643.0,32.3,94.0,0,0,0,0,0,0
M16232,M,298.8,310.3,90.0,1483.0,41.8,91.0,0,0,0,0,0,0
L55941,L,297.5,308.8,90.0,1483.0,49.8,94.0,0,0,0,0,0,0
L53929,L,301.3,309.8,90.0,1521.588947810716,36.1,104.04401305817885,0,0,0,0,0,0
L47722,L,297.5,309.8,90.0,1803.0,24.7,79.0,0,0,0,0,0,0
M18995,M,301.8,310.3,90.0,1433.0,48.1,168.0,0,0,0,0,0,0
L52996,L,301.3,311.0,90.0,1449.0,38.5,202.0,0,0,0,0,0,0
M15024,M,298.5,308.0,90.0,1490.0,43.7,5.0,0,0,0,0,0,0
L53887,L,301.4,310.6,90.0,1672.0,30.6,148.0,0,0,0,0,0,0
L56331,L,297.6,308.6,90.0,1523.0,39.8,135.0,0,0,0,0,0,0
L49707,L,298.8,309.9485790946597,90.0,1447.0,44.7,57.0,0,0,0,0,0,0
L56911,L,298.9,310.1,90.0,1619.0,29.2,47.0,0,0,0,0,0,0
H30117,H,297.6,308.9,90.0,1524.0,38.6,87.0,0,0,0,0,0,0
L52004,L,303.4,311.9,90.0,1795.0,25.5,16.0,0,0,0,0,0,0
L55040,L,300.5,309.8,90.0,1497.0,47.5,27.0,0,0,0,0,0,0
L50993,L,302.0,310.6,90.0,1634.0,31.9,86.0,0,0,0,0,0,0
H37262,H,300.2,311.6,90.0,1447.0,45.3,217.0,0,0,0,0,0,0
L55357,L,299.7,311.2,90.0,1439.0,44.9,174.0,0,0,0,0,0,0
L54158,L,300.7,311.1,90.0,1427.0,50.2,137.0,0,0,0,0,0,0
L55890,L,297.1,308.5,90.0,1487.0,48.1,0.0,0,0,0,0,0,0
L47892,L,297.5,308.7,90.0,1461.0,50.2,109.0,0,0,0,0,0,0
M21844,M,300.7,311.0,90.0,1711.0,25.0,153.0,0,0,0,0,0,0
H39392,H,298.7,308.4,90.0,1537.0,35.1,183.0,0,0,0,0,0,0
M16341,M,298.2,309.2,90.0,1332.0,60.2,86.0,0,0,0,0,0,0
M21479,M,301.7,310.7,90.0,2027.0,19.1,78.0,0,0,0,0,0,0
H38354,H,299.6,308.4,90.0,1511.0,44.9,25.0,0,0,0,0,0,0
L50702,L,301.8,311.0,90.0,1438.0,32.5,195.0,0,0,0,0,0,0
L49753,L,299.5,309.2,90.0,1555.0,41.5,175.0,0,0,0,0,0,0
M19856,M,299.6,312.8,90.0,1400.0,43.2,104.04401305817885,0,0,0,0,0,0
L56045,L,297.9,309.0,90.0,1496.0,38.3,43.0,0,0,0,0,0,0
L49734,L,299.3,309.2,90.0,1774.0,28.4,118.0,0,0,0,0,0,0
L56771,L,299.2,310.1,90.0,1523.0,36.8,49.0,0,0,0,0,0,0
L52330,L,304.3,313.5,90.0,1413.0,46.1,174.0,0,0,0,0,0,0
M16584,M,298.4,307.8,90.0,1557.0,37.9,98.0,0,0,0,0,0,0
L55295,L,300.4,311.8,90.0,1627.0,32.5,10.0,0,0,0,0,0,0
L50992,L,302.0,310.7,90.0,1483.0,50.0,84.0,0,0,0,0,0,0
H38805,H,297.6,308.2,90.0,1363.0,51.0,49.0,0,0,0,0,0,0
L56919,L,298.9,309.8,90.0,1515.0,42.9,94.0,0,0,0,0,0,0
M20771,M,300.7,310.4,90.0,1621.0,32.7,3.0,0,0,0,0,0,0
M17107,M,299.6,308.4,90.0,1396.0,,94.0,0,0,0,0,0,0
L48185,L,296.2,307.2,90.0,1286.0,51.1,204.0,0,0,0,0,0,0
L55981,L,297.4,308.6,90.0,1444.0,47.4,74.0,0,0,0,0,0,0
L55107,L,300.7,311.7,90.0,1476.0,43.3,196.0,0,0,0,0,0,0
M16446,M,298.3,308.4,90.0,1442.0,43.2,196.0,0,0,0,0,0,0
L52900,L,302.3,311.9,90.0,1427.0,51.9,173.0,0,0,0,0,0,0
L53619,L,300.6,310.0,90.0,1432.0,53.2,94.0,0,0,0,0,0,0
M20373,M,302.2,309.8,90.0,1823.0,23.7,129.0,0,0,0,0,0,0
M22811,M,300.9,311.8,90.0,1443.0,48.1,25.0,0,0,0,0,0,0
L53827,L,301.4,310.4,90.0,1477.0,45.7,94.0,0,0,0,0,0,0
M24620,M,298.5,309.6,90.0,1509.0,32.7,2.0,0,0,0,0,0,0
L56227,L,297.4,308.3,90.0,1521.588947810716,45.1,69.0,0,0,0,0,0,0
L56474,L,298.3,309.9485790946597,90.0,1557.0,34.5,108.0,0,0,0,0,0,0
L48799,L,297.9,308.9,90.0,1522.0,40.4,94.0,0,0,0,0,0,0
L56926,L,298.8,310.0,90.0,1403.0,43.7,94.0,0,0,0,0,0,0
H32562,H,300.5,309.8,90.0,1473.0,42.2,114.0,0,0,0,0,0,0
M21650,M,301.1,310.7,90.0,1518.0,35.8,160.0,0,0,0,0,0,0
L52465,L,303.8,313.1,90.0,1618.0,30.8,94.0,0,0,0,0,0,0
L54986,L,300.0,311.5,90.0,1513.0,40.9,94.0,0,0,0,0,0,0
L53377,L,301.0,310.9,90.0,1493.0,45.9,57.0,0,0,0,0,0,0
M21756,M,300.8,311.1,90.0,1630.0,33.3,140.0,0,0,0,0,0,0
L55669,L,298.3,309.4,90.0,1483.0,45.3,94.0,0,0,0,0,0,0
L47726,L,297.5,309.4,90.0,1403.0,43.7,0.0,0,0,0,0,0,0
M24403,M,299.5,310.9,90.0,1657.0,33.8,119.0,0,0,0,0,0,0
L47244,L,299.0,309.1,90.0,1972.0,22.3,177.0,0,0,0,0,0,0
L53413,L,301.2,310.9,90.0,1510.0,34.8,153.0,0,0,0,0,0,0
L55403,L,299.1,310.5,90.0,1390.0,51.7,52.0,0,0,0,0,0,0
M20468,M,303.0,312.8,90.0,1483.0,31.1,94.0,0,0,0,0,0,0
M19999,M,299.6,309.8,90.0,1521.588947810716,28.8,30.0,0,0,0,0,0,0
L50500,L,301.5,310.5,90.0,1483.0,46.4,94.0,0,0,0,0,0,0
L50112,L,299.8752482392333,309.7,90.0,1521.588947810716,42.0,181.0,0,0,0,0,0,0
L49216,L,298.9,308.6,90.0,1704.0,29.1,96.0,0,0,0,0,0,0
L49589,L,299.0,308.5,90.0,1483.0,41.7,20.0,0,0,0,0,0,0
L56748,L,299.2,311.1,90.0,1588.0,38.0,183.0,0,0,0,0,0,0
L54271,L,299.6,310.2,90.0,1359.0,51.9,8.0,0,0,0,0,0,0
L55512,L,298.8,309.7,90.0,1382.0,48.7,198.0,0,0,0,0,0,0
L48773,L,298.0,308.3,90.0,1483.0,54.8,213.0,0,0,0,0,0,0
L55141,L,301.0,309.8,90.0,1675.0,29.7,57.0,0,0,0,0,0,0
L50759,L,301.8,310.8,90.0,1483.0,43.8,124.0,0,0,0,0,0,0
L55015,L,299.6,311.7,90.0,1521.588947810716,,179.0,0,0,0,0,0,0
L50924,L,299.6,311.3,90.0,1456.0,45.0,104.04401305817885,0,0,0,0,0,0
M22722,M,300.5,312.0,90.0,1483.0,25.7,94.0,0,0,0,0,0,0
H36188,H,301.1,310.7,90.0,1747.0,27.3,0.0,0,0,0,0,0,0
L55892,L,297.2,308.6,90.0,1553.0,32.1,181.0,0,0,0,0,0,0
L56491,L,298.4,309.4,90.0,1564.0,36.8,137.0,0,0,0,0,0,0
L47664,L,297.4,309.0,90.0,1553.0,33.7,135.0,0,0,0,0,0,0
H36734,H,299.6,310.2,90.0,1435.0,49.1,163.0,0,0,0,0,0,0
L53777,L,301.5,310.4,90.0,1422.0,46.9,94.0,0,0,0,0,0,0
M16243,M,298.9,310.2,90.0,1331.0,49.0,104.04401305817885,0,0,0,0,0,0
L50833,L,302.1,311.4,90.0,1518.0,51.9,102.0,0,0,0,0,0,0
L56446,L,298.5,309.4,90.0,1448.0,43.5,26.0,0,0,0,0,0,0
L54782,L,300.4,311.2,90.0,1803.0,27.7,18.0,0,0,0,0,0,0
L47782,L,297.9,309.7,90.0,1448.0,46.0,64.0,0,0,0,0,0,0
L52368,L,304.0,313.2,90.0,1452.0,39.0,121.0,0,0,0,0,0,0
L51280,L,302.0,310.9,90.0,1384.0,51.4,157.0,0,0,0,0,0,0
M15390,M,297.6,309.8,90.0,1546.0,32.2,65.0,0,0,0,0,0,0
L48449,L,298.1,309.9485790946597,90.0,1465.0,41.3,49.0,0,0,0,0,0,0
L56429,L,298.2,308.7,90.0,1467.0,36.6,109.0,0,0,0,0,0,0
L54115,L,300.7,311.2,90.0,1473.0,46.3,24.0,0,0,0,0,0,0
L47375,L,298.3,308.6,90.0,1805.0,25.3,126.0,0,0,0,0,0,0
M23466,M,297.5,308.4,90.0,1505.0,37.2,9.0,0,0,0,0,0,0
L51838,L,303.1,309.9485790946597,90.0,1463.0,36.3,94.0,0,0,0,0,0,0
H36351,H,299.6,309.8,90.0,1483.0,42.8,94.0,0,0,0,0,0,0
L54265,L,300.6,310.3,90.0,1483.0,47.6,213.0,0,0,0,0,0,0
L56865,L,299.0,310.1,90.0,1521.588947810716,48.0,57.0,0,0,0,0,0,0
L53537,L,299.6,309.7,90.0,1481.0,37.8,19.0,0,0,0,0,0,0
L51168,L,302.2,311.3,90.0,1354.0,55.2,118.0,0,0,0,0,0,0
H37132,H,300.7,311.7,90.0,1427.0,44.6,87.0,0,0,0,0,0,0
L56343,L,297.7,308.6,90.0,1483.0,35.9,27.0,0,0,0,0,0,0
H29441,H,299.1,309.1,90.0,1412.0,24.6,77.0,0,0,0,0,0,0
L55342,L,299.7,311.1,90.0,1586.0,32.3,156.0,0,0,0,0,0,0
L51885,L,303.5,311.8,90.0,1614.0,31.4,94.0,0,0,0,0,0,0
L49086,L,297.9,307.6,90.0,1430.0,52.1,94.0,0,0,0,0,0,0
L56073,L,297.5,309.8,90.0,1565.0,38.5,119.0,0,0,0,0,0,0
M18759,M,299.6,311.0,90.0,1711.0,28.7,94.0,0,0,0,0,0,0
L55754,L,297.6,308.3,90.0,1483.0,35.7,121.0,0,0,0,0,0,0
M23954,M,299.6,308.1,90.0,1563.0,38.8,199.0,0,0,0,0,0,0
L56108,L,297.4,308.4,90.0,1447.0,41.8,213.0,0,0,0,0,0,0
L51326,L,299.8752482392333,310.3,90.0,1567.0,41.4,109.0,0,0,0,0,0,0
L48448,L,298.1,309.5,90.0,1666.0,28.1,146.0,0,0,0,0,0,0
L56435,L,298.2,309.0,90.0,1408.0,47.3,197.0,0,0,0,0,0,0
L57153,L,298.5,308.1,90.0,1827.0,26.3,168.0,0,0,0,0,0,0
L50022,L,300.3,309.5,90.0,1345.0,53.5,39.0,0,0,0,0,0,0
L52413,L,303.7,312.9,90.0,1450.0,45.3,29.0,0,0,0,0,0,0
H30038,H,297.6,309.4,90.0,2235.0,15.1,104.0,0,0,0,0,0,0
M15122,M,298.1,308.4,90.0,1459.0,48.9,146.0,0,0,0,0,0,0
M24293,M,298.0,308.7,90.0,1483.0,44.9,174.0,0,0,0,0,0,0
L55966,L,299.6,308.5,90.0,1537.0,43.5,135.0,0,0,0,0,0,0
M20344,M,302.5,312.0,90.0,1510.0,39.8,203.0,0,0,0,0,0,0
L53340,L,301.0,310.9,90.0,1617.0,33.0,197.0,0,0,0,0,0,0
L54729,L,300.3,311.4,90.0,1489.0,38.2,97.0,0,0,0,0,0,0
L54694,L,300.1,311.4,90.0,1520.0,45.2,5.0,0,0,0,0,0,0
L55017,L,300.2,311.5,90.0,1487.0,41.1,193.0,0,0,0,0,0,0
M22004,M,300.4,309.8,90.0,1517.0,40.3,166.0,0,0,0,0,0,0
L55720,L,298.6,309.8,90.0,1687.0,36.7,47.0,0,0,0,0,0,0
L48889,L,299.6,307.8,90.0,2098.0,17.6,66.0,0,0,0,0,0,0
L48818,L,299.6,309.9485790946597,90.0,1449.0,45.0,96.0,0,0,0,0,0,0
L47753,L,297.9,309.9,90.0,1488.0,39.4,171.0,0,0,0,0,0,0
L52524,L,302.8,312.6,90.0,1506.0,40.9,124.0,0,0,0,0,0,0
L56039,L,297.8,309.1,90.0,1430.0,44.4,28.0,0,0,0,0,0,0
L53530,L,300.0,309.8,90.0,1535.0,39.1,23.0,0,0,0,0,0,0
M15838,M,296.2,307.2,90.0,1526.0,31.1,194.0,0,0,0,0,0,0
M17079,M,299.7,309.2,90.0,1483.0,48.7,0.0,0,0,0,0,0,0
L56553,L,297.7,308.4,90.0,1453.0,40.6,86.0,0,0,0,0,0,0
L56360,L,297.9,309.1,90.0,1483.0,36.9,13.0,0,0,0,0,0,0
L49996,L,300.1,309.4,90.0,1483.0,22.1,59.0,0,0,0,0,0,0
L48943,L,298.2,307.6,90.0,1540.0,31.0,52.0,0,0,0,0,0,0
L53856,L,299.6,310.6,90.0,1386.0,49.0,179.0,0,0,0,0,0,0
L49905,L,299.8,309.2,90.0,1483.0,27.2,76.0,0,0,0,0,0,0
H31531,H,299.3,308.9,90.0,1513.0,40.8,91.0,0,0,0,0,0,0
L53890,L,301.5,310.6,90.0,1483.0,49.7,79.0,0,0,0,0,0,0
L53906,L,301.5,310.8,90.0,1422.0,41.0,118.0,0,0,0,0,0,0
L51626,L,302.5,310.3,90.0,1501.0,38.7,59.0,0,0,0,0,0,0
M21631,M,301.2,310.7,90.0,1457.0,43.4,33.0,0,0,0,0,0,0
L47334,L,298.4,308.2,90.0,1528.0,36.2,0.0,0,0,0,0,0,0
L54910,L,300.6,311.9,90.0,1483.0,40.9,126.0,0,0,0,0,0,0
M16440,M,298.2,308.3,90.0,1443.0,47.9,178.0,0,0,0,0,0,0
L49193,L,298.6,308.4,90.0,1356.0,45.1,38.0,0,0,0,0,0,0
M20301,M,303.0,312.8,90.0,1418.0,42.8,83.0,0,0,0,0,0,0
M21383,M,301.1,309.8,90.0,1850.0,27.7,94.0,0,0,0,0,0,0
L56828,L,299.1,310.2,90.0,1543.0,41.2,51.0,0,0,0,0,0,0
M15959,M,296.8,307.4,90.0,1678.0,30.8,28.0,0,0,0,0,0,0
L49642,L,298.9,308.5,90.0,1462.0,34.5,117.0,0,0,0,0,0,0
L47721,L,297.4,309.4,90.0,1296.0,31.9,96.0,0,0,0,0,0,0
M17830,M,300.7,309.5,90.0,1537.0,44.5,85.0,0,0,0,0,0,0
H31036,H,297.7,307.6,90.0,1538.0,38.3,7.0,0,0,0,0,0,0
M19546,M,303.6,309.8,90.0,1692.0,27.1,2.0,0,0,0,0,0,0
M24683,M,298.2,309.3,90.0,1488.0,39.5,81.0,0,0,0,0,0,0
H33341,H,302.6,311.6,90.0,1427.0,56.0,161.0,0,0,0,0,0,0
L56771,L,299.2,310.4,90.0,1459.0,43.2,104.04401305817885,0,0,0,0,0,0
L57152,L,298.6,308.2,90.0,1521.588947810716,45.3,94.0,0,0,0,0,0,0
M24585,M,298.8,309.9,90.0,1391.0,47.7,187.0,0,0,0,0,0,0
L50463,L,301.2,309.9,90.0,1528.0,45.5,23.0,0,0,0,0,0,0
L51278,L,301.9,310.4,90.0,1576.0,39.8,94.0,0,0,0,0,0,0
L52911,L,302.2,309.8,90.0,1346.0,53.4,79.0,0,0,0,0,0,0
M18147,M,301.2,310.1,90.0,1785.0,25.6,34.0,0,0,0,0,0,0
L48595,L,298.9,310.1,90.0,1442.0,53.0,203.0,0,0,0,0,0,0
H31543,H,299.4,309.0,90.0,1759.0,27.9,130.0,0,0,0,0,0,0
L55518,L,298.8,309.7,90.0,1496.0,28.5,77.0,0,0,0,0,0,0
M18333,M,301.8,310.8,90.0,1436.0,43.7,85.0,0,0,0,0,0,0
M20446,M,302.4,311.8,90.0,1456.0,44.5,166.0,0,0,0,0,0,0
L54131,L,300.6,311.3,90.0,1563.0,37.7,94.0,0,0,0,0,0,0
L52823,L,299.6,311.9,90.0,1452.0,44.7,170.0,0,0,0,0,0,0
L50492,L,299.6,310.5,90.0,1680.0,29.6,92.0,0,0,0,0,0,0
L57075,L,299.8752482392333,309.4,90.0,1413.0,,171.0,0,0,0,0,0,0
M21737,M,300.8,311.3,90.0,1548.0,37.3,87.0,0,0,0,0,0,0
L54367,L,300.4,310.5,90.0,1606.0,33.4,94.0,0,0,0,0,0,0
L50498,L,301.5,310.5,90.0,1636.0,29.7,104.04401305817885,0,0,0,0,0,0
L56528,L,298.2,308.7,90.0,1470.0,49.1,26.0,0,0,0,0,0,0
L53283,L,300.8,311.0,90.0,1483.0,41.0,51.0,0,0,0,0,0,0
M23685,M,297.3,308.8,90.0,1626.0,31.4,132.0,0,0,0,0,0,0
L49810,L,300.0,309.8,90.0,1413.0,44.0,94.0,0,0,0,0,0,0
L50558,L,301.5,310.7,90.0,1500.0,41.5,104.04401305817885,0,0,0,0,0,0
L47923,L,296.8,308.2,90.0,1361.0,53.8,59.0,0,0,0,0,0,0
L53956,L,299.6,310.6,90.0,1551.0,34.1,45.0,0,0,0,0,0,0
L54763,L,300.3,311.0,90.0,1488.0,40.4,179.0,0,0,0,0,0,0
L50752,L,301.8,310.6,90.0,1483.0,45.5,108.0,0,0,0,0,0,0
L49961,L,300.2,309.6,90.0,1483.0,40.1,49.0,0,0,0,0,0,0
L49423,L,299.1,308.4,90.0,1483.0,35.9,121.0,0,0,0,0,0,0
L56962,L,298.8,309.9,90.0,1404.0,47.1,64.0,0,0,0,0,0,0
L53301,L,300.9,311.1,90.0,1457.0,50.7,100.0,0,0,0,0,0,0
M18618,M,302.4,311.1,90.0,1326.0,62.5,161.0,1,0,0,0,0,0
M20755,M,299.6,310.9,90.0,1460.0,51.8,160.0,0,0,0,0,0,0
L50027,L,300.4,309.3,90.0,1483.0,37.8,203.0,0,0,0,0,0,0
L54861,L,300.7,311.7,90.0,1521.588947810716,32.6,217.0,0,0,0,0,0,0
H38486,H,297.2,308.1,90.0,1623.0,33.3,94.0,0,0,0,0,0,0
M22482,M,300.6,311.1,90.0,1473.0,31.5,104.04401305817885,0,0,0,0,0,0
L52820,L,302.5,312.1,90.0,1420.0,51.6,182.0,0,0,0,0,0,0
M20697,M,301.3,311.1,90.0,1348.0,57.9,22.0,0,0,0,0,0,0
L54108,L,300.7,311.4,90.0,1887.0,21.9,7.0,0,0,0,0,0,0
L50474,L,301.1,310.2,90.0,1491.0,47.0,119.0,0,0,0,0,0,0
L56562,L,297.5,308.2,90.0,1399.0,60.7,216.0,1,0,0,0,1,0
M22103,M,300.0,310.2,90.0,1558.0,51.2,83.0,0,0,0,0,0,0
L51274,L,302.0,310.5,90.0,1483.0,30.9,155.0,0,0,0,0,0,0
M15796,M,295.8,306.4,90.0,1483.0,32.3,97.0,0,0,0,0,0,0
L53250,L,300.9,310.9,90.0,1521.588947810716,46.2,166.0,0,0,0,0,0,0
L53777,L,301.5,310.6,90.0,1481.0,38.0,20.0,0,0,0,0,0,0
L55420,L,299.0,310.4,90.0,1495.0,52.7,96.0,0,0,0,0,0,0
M19840,M,303.7,312.8,90.0,1401.0,50.3,209.0,0,0,0,0,0,0
L49328,L,299.4,308.9,90.0,1348.0,34.1,176.0,0,0,0,0,0,0
L50263,L,300.1,309.3,90.0,1438.0,42.0,141.0,0,0,0,0,0,0
M21934,M,300.7,310.6,90.0,1488.0,47.7,189.0,0,0,0,0,0,0
M15600,M,299.6,308.5,90.0,1718.0,28.5,171.0,0,0,0,0,0,0
L52067,L,303.7,312.4,90.0,1348.0,33.3,182.0,0,0,0,0,0,0
L50728,L,301.9,310.6,90.0,1483.0,56.4,43.0,0,0,0,0,0,0
L55532,L,298.6,309.6,90.0,1703.0,27.9,192.0,0,0,0,0,0,0
L53078,L,301.3,310.7,90.0,1479.0,41.1,174.0,0,0,0,0,0,0
L51574,L,302.2,310.0,90.0,1615.0,39.9,20.0,0,0,0,0,0,0
L55041,L,300.5,312.0,90.0,1498.0,42.9,101.0,0,0,0,0,0,0
L54347,L,300.3,310.3,90.0,1521.588947810716,56.5,146.0,1,0,0,0,0,0
L53937,L,301.4,310.8,90.0,1525.0,41.2,94.0,0,0,0,0,0,0
L56350,L,297.7,308.8,90.0,1344.0,47.6,188.0,0,0,0,0,0,0
L55264,L,300.2,311.4,90.0,1624.0,29.8,127.0,0,0,0,0,0,0
L50702,L,299.6,311.0,90.0,1651.0,33.1,94.0,0,0,0,0,0,0
L51274,L,302.0,309.8,90.0,1567.0,35.6,74.0,0,0,0,0,0,0
L57156,L,298.5,308.2,90.0,1364.0,51.3,10.0,0,0,0,0,0,0
L55725,L,298.5,309.3,90.0,1806.0,32.5,94.0,0,0,0,0,0,0
L55945,L,297.4,308.8,90.0,1353.0,46.7,188.0,0,0,0,0,0,0
L55943,L,297.3,308.6,90.0,1450.0,43.4,9.0,0,0,0,0,0,0
L50924,L,302.4,311.1,90.0,1592.0,33.8,94.0,0,0,0,0,0,0
M19025,M,299.6,310.5,90.0,1507.0,40.3,111.0,0,0,0,0,0,0
L54632,L,300.3,311.7,90.0,1484.0,38.7,12.0,0,0,0,0,0,0
L53676,L,300.6,310.0,90.0,2151.0,17.8,94.0,0,0,0,0,0,0
H34308,H,304.0,312.7,90.0,1372.0,52.3,160.0,0,0,0,0,0,0
M21228,M,300.0,309.6,90.0,1423.0,48.7,76.0,0,0,0,0,0,0
L55295,L,299.6,311.9,90.0,1483.0,45.9,10.0,0,0,0,0,0,0
M20356,M,302.9,312.5,90.0,1924.0,22.8,17.0,0,0,0,0,0,0
M16151,M,298.6,309.7,90.0,1596.0,28.4,115.0,0,0,0,0,0,0
L51638,L,302.6,310.4,90.0,1642.0,35.9,189.0,0,0,0,0,0,0
M15455,M,297.6,309.0,90.0,1335.0,48.0,64.0,0,0,0,0,0,0
L54266,L,300.6,310.4,90.0,1517.0,40.0,203.0,0,0,0,0,0,0
L48849,L,298.2,307.9,90.0,1483.0,31.4,13.0,0,0,0,0,0,0
L52986,L,301.4,310.9,90.0,1369.0,49.8,174.0,0,0,0,0,0,0
H33150,H,302.3,311.1,90.0,1394.0,43.7,139.0,0,0,0,0,0,0
L47486,L,297.8,308.4,90.0,1304.0,47.1,64.0,0,0,0,0,0,0
H33987,H,302.8,311.2,90.0,1432.0,52.4,174.0,0,0,0,0,0,0
M20910,M,300.9,311.1,90.0,1546.0,36.7,94.0,0,0,0,0,0,0
L56421,L,298.1,309.9485790946597,90.0,1483.0,51.4,188.0,0,0,0,0,0,0
H31531,H,299.6,308.8,90.0,1420.0,49.7,91.0,0,0,0,0,0,0
L49480,L,299.3,308.6,90.0,1371.0,39.8,136.0,0,0,0,0,0,0
M15872,M,296.2,307.3,90.0,1406.0,45.8,32.0,0,0,0,0,0,0
L53131,L,300.7,310.8,90.0,1456.0,43.4,94.0,0,0,0,0,0,0
L48574,L,299.1,310.4,90.0,1477.0,44.0,16.0,0,0,0,0,0,0
L55467,L,298.9,310.6,90.0,1636.0,38.1,7.0,0,0,0,0,0,0
L55438,L,299.1,310.6,90.0,1542.0,38.1,146.0,0,0,0,0,0,0
H36656,H,299.9,310.1,90.0,1448.0,43.8,94.0,0,0,0,0,0,0
L56938,L,298.6,309.8,90.0,1637.0,36.2,218.0,1,1,0,0,0,0
M20261,M,302.8,311.1,90.0,1419.0,40.0,18.0,0,0,0,0,0,0
L52965,L,301.8,311.1,90.0,1495.0,37.2,94.0,0,0,0,0,0,0
L56376,L,299.6,308.9,90.0,1567.0,37.7,49.0,0,0,0,0,0,0
L47884,L,297.7,308.9,90.0,1424.0,47.3,24.0,0,0,0,0,0,0
M24803,M,299.6,308.0,90.0,1429.0,47.0,96.0,0,0,0,0,0,0
H29949,H,297.8,309.8,90.0,1365.0,52.4,119.0,0,0,0,0,0,0
L55534,L,298.6,309.6,90.0,1501.0,,191.0,0,0,0,0,0,0
H30743,H,299.6,310.1,90.0,1325.0,57.4,104.0,0,0,0,0,0,0
L56461,L,298.2,308.8,90.0,1579.0,36.4,94.0,0,0,0,0,0,0
L56525,L,298.2,308.7,90.0,1536.0,38.0,107.0,0,0,0,0,0,0
M18028,M,300.4,309.8,90.0,1429.0,43.3,159.0,0,0,0,0,0,0
L54275,L,300.6,310.1,90.0,1558.0,34.3,18.0,0,0,0,0,0,1
L54859,L,300.7,311.6,90.0,1465.0,41.2,213.0,0,0,0,0,0,0
L53623,L,299.6,310.3,90.0,1537.0,33.3,52.0,0,0,0,0,0,0
L48492,L,298.9,310.2,90.0,1555.0,36.5,166.0,0,0,0,0,0,0
L55006,L,299.8,311.1,90.0,1685.0,32.3,167.0,0,0,0,0,0,0
L57098,L,298.7,308.8,90.0,1370.0,55.0,94.0,0,0,0,0,0,0
L55508,L,298.7,309.6,90.0,1502.0,41.3,129.0,0,0,0,0,0,0
M16127,M,298.1,309.6,90.0,1296.0,52.1,43.0,0,0,0,0,0,0
M17948,M,300.0,309.8,90.0,1483.0,33.8,156.0,0,0,0,0,0,0
L50952,L,302.4,311.1,90.0,1483.0,27.4,110.0,0,0,0,0,0,0
L48384,L,296.9,308.0,90.0,1448.0,48.9,156.0,0,0,0,0,0,0
L56059,L,298.0,309.2,90.0,1353.0,39.5,85.0,0,0,0,0,0,0
M18097,M,300.8,309.5,90.0,1382.0,52.3,197.0,0,0,0,0,0,0
L50079,L,299.6,309.6,90.0,1564.0,38.8,98.0,0,0,0,0,0,0
L56895,L,298.9,309.9,90.0,1618.0,30.0,108.0,0,0,0,0,0,0
L55551,L,298.7,309.6,90.0,1713.0,28.7,29.0,0,0,0,0,0,0
L53001,L,301.0,311.1,90.0,1593.0,35.9,181.0,0,0,0,0,0,0
M17758,M,299.7,309.2,90.0,1654.0,31.1,170.0,0,0,0,0,0,0
H35717,H,301.2,310.6,90.0,1395.0,50.5,79.0,0,0,0,0,0,0
M20723,M,301.4,311.1,90.0,1758.0,25.4,59.0,0,0,0,0,0,0
L53534,L,300.1,309.7,90.0,1565.0,33.9,32.0,0,0,0,0,0,0
M23110,M,299.0,310.4,90.0,1379.0,,20.0,0,0,0,0,0,0
L50983,L,299.6,310.9,90.0,1483.0,32.4,45.0,0,0,0,0,0,0
M24245,M,297.9,308.4,90.0,1907.0,23.5,125.0,0,0,0,0,0,0
